"SYMBOL" "CA81406_BC.11_" "CA81425_.6_XXX" "CA81425_BC.12_" "CA81425_BC.17_" "CA81425_XXXXX" "CA81426_.7_XXX" "CA81426_BC.13_" "CA81426_BC.18_" "CA81426_XXXXX" "CA81426_XXXXX" "CA81428_.8_XXX" "CA81428_BC.1_P" "CA81428_BC.14_" "CA81428_XXXXX" "CA81429_.9_XXX" "CA81429_BC.15_" "CA81429_BC.20_" "CA81429_BC.3_X" "CA81429_XXXXX" "CA81435_BC.16_" "CA81436_BC.21_" "CA81436_XXXXX" "CA81437_XXXXX" "CA81438_BC.23_" "CA81438_XXXXX" "CA81438_XXXXX" "CA81439_BC.22_" "CA81439_XXXXX" "CA81439_XXXX" "CA81440_XXXXX" "CA81637_XXXXX" "CA81637_XXXX" "CA81641_SSo8_f" "CA81647_SSu8_f" "CA81649_ST16_f" "CA81665_SSu16_" "CA81667_XXXXX" "CA81668_SSo16_" "CA81669_SSo16."
"CDC27" 1335.88866896422 910.933912834581 1490.8785540098 2044.26251981182 346.833987647793 371.899454846239 2292.84889411132 1745.16227305636 884.632093471187 2333.85021770062 1127.86980581355 1176.19994745789 1487.55253914121 1676.03684296668 1196.37316495985 1401.79788270619 1964.37507524318 920.065017164084 1554.67615205161 1577.43795070002 1523.5741083655 1217.50337402917 1325.31521443936 2030.62831664889 7803.10592415635 1200.7242386323 1012.313183925 1117.67714368289 1608.86701763178 1133.93078659318 1444.49298503363 1225.24651647039 1085.94183409449 1059.62265530968 1722.95932294005 1362.25701056965 1371.14847648603 1118.43068280571 751.534211709942
"CDC37" 1623.69880519824 1697.1991480253 1391.26065320962 1196.37316495985 844.29331573239 1833.3441817698 1302.76804454685 1211.93381958789 1495.60383373324 935.372238945846 1465.75800255699 1349.65606632275 1201.11691084018 831.384187798659 1825.60600119442 1648.06716712438 1395.35520063352 1659.23537285044 1280.35500472346 1255.3081440645 1399.96627358514 2854.21019312238 980.788092260062 2713.30796557987 2305.80751739206 1408.44124068706 294.665273269744 1359.32330688608 1327.49830416094 1373.69488230075 956.95701626541 988.389549286665 1472.756680257 2054.86042399335 1123.99736141505 1593.41899819142 1732.48062108462 1685.89364514823 1313.1886194462
"CDC42" 1703.76698447446 2286.40872164298 2891.59191070424 2306.93779500505 1816.77985241051 2391.95117038195 2206.23138932435 2009.90758914517 2274.6124961081 2181.28973779719 1533.91787411438 1391.89735635643 1390.22440122792 1576.55229450728 1943.84298095164 2077.13975293475 1813.67419560609 1858.5127687624 1780.62813029274 1643.08855343031 1873.53809978511 1638.87179035587 1985.9856808489 2510.67582954519 3409.48578726495 1820.8483042978 984.136032581589 1285.49117286672 1748.47856569646 1574.19884976884 1460.04246061908 1751.73314031607 1566.59102609237 1836.53309942365 1671.67550529126 2020.74228474194 2056.51710275592 1888.12359504667 1544.8675881129
"CDC42BPA" 443.361169208581 1327.18478017263 2082.07432225608 2151.76872328894 1117.24153373212 1327.85624856186 1718.52767811468 1782.95458432119 1368.01013962319 2445.74314919746 1003.24411543024 1043.29697005413 1235.58969688005 1698.15822463455 1019.79857056644 1147.09418424993 1232.64315334279 1153.44337067781 1306.98089232829 1768.97276016369 1313.1886194462 1990.16246345476 1837.19684826618 984.136032581589 1419.10610217555 2026.09680828391 3763.72574636549 2217.87946649579 1468.36251623033 1382.52930991698 1936.93753483674 1899.79341606277 1477.83008683607 1355.29145010756 1316.65961853495 1442.9555861063 1408.13384543874 1212.7513024083 1182.56908111162
"CDC42EP2" 739.5747426403 1576.55229450728 2045.72079603504 2029.76171248283 1146.04927682306 1793.94222077873 2144.3129413066 2051.0135584612 1419.48794851411 3153.78677643348 1305.18393337727 1234.94318237818 1170.82246157384 1469.40370943001 1333.91617830009 1105.08829288304 1141.47544957537 1467.70383561757 1050.51473912552 1622.84866871561 1391.26065320962 1976.59387924301 1714.76870504522 1237.44383618323 1204.79570275601 1939.2340752013 2713.30796557987 1864.60816500646 1736.53727175553 1432.75329692386 1874.22993061907 1812.62575348419 1974.7214988984 1698.15822463455 1245.90609850772 1595.14904535264 1553.88923804809 1616.17487624023 1679.04890887011
"CDC42EP3" 1896.18139478876 2447.56693255549 2516.30437248508 3317.03644199803 1441.25902112864 2542.61164020415 1711.22598599155 2322.85101053289 1490.07625572042 2187.98997295338 2810.74157164381 2826.43538237921 1877.7291341394 2343.54114027271 2823.47305443123 1725.899600568 2036.61271625567 2813.51906305245 1627.74361427178 2084.46574824592 1460.66462640766 1397.14407353954 1626.0782447464 3480.07313193317 1227.17540514469 2050.25894933812 2715.83864186638 2239.1519663602 1611.30876036787 2240.42012398571 2117.13131672872 1725.899600568 1987.70901073206 1992.93696955375 3638.70852848305 1928.64001606937 1825.60600119442 1762.19428152809 2194.99639574334
"CDC42SE1" 1522.7910247072 1220.0095558125 927.877901159247 1157.13778400058 620.335617306564 977.177115041203 1253.83072476304 1388.74517811727 923.31214655666 1481.03862027808 765.372754038426 766.62843262876 521.062091176312 1001.17614884004 810.744879274505 819.514660000492 944.176940823985 810.744879274505 952.245585881038 1910.28125570108 616.553791853231 1288.04092329544 1043.78171160773 1011.78731519664 1062.15859222839 3472.10272981181 2098.97637803918 1639.665539283 776.355448759495 1151.59083233511 1220.67132013523 1156.01753854306 1216.53079945722 1010.07685081453 865.801697125851 1528.40511628914 1125.30361887902 1057.64780892026 1162.29798696114
"CDC45" 2128.64095440185 1807.31735450956 1410.07458490558 1217.87256125265 1552.15116664773 1772.88304727302 1432.75329692386 1877.17790317028 1725.899600568 1282.03361972895 1143.89245404256 955.97525761973 1016.90550608103 872.02236123434 1544.15807251203 1424.03438704612 1372.10473485105 1412.28571752636 1277.84613531167 1530.67493614396 1576.18919889282 1359.96543246584 1292.54629263784 2745.22848344412 2196.12788765205 1597.93522280563 739.5747426403 1461.28973723955 1226.70800019533 1415.23655152152 1312.061513525 1537.39791122697 1393.11673138407 2018.60775631493 1322.94733767537 1948.86927985814 1832.45405870163 1890.37390339694 1687.63691115679
"CDC6" 1093.10165306557 1183.90531041586 1247.92554180786 1309.50123304005 1067.34116100707 1128.81921947864 1387.89878121218 1188.96897088196 1490.45965647419 1367.35060645951 1048.67813332329 999.326738836502 1157.13778400058 1067.34116100707 1307.71214631706 1411.89627746031 1403.27142136814 1181.39337377762 1348.55277788253 1314.89151113377 1324.36895883052 681.006585338624 1049.48175573476 1971.38443805102 2418.27071744014 1124.90639986632 674.138747420431 980.313409429877 1152.67236896597 1072.58020072265 992.112963544711 1044.37054128398 765.372754038426 1122.03990305802 1188.29251235253 1000.50128424759 1196.37316495985 1036.67167877799 983.566980030136
"CDC7" 1252.32084306437 1104.67157619298 1367.35060645951 1403.01146239414 696.968395328107 656.569255700013 1372.10473485105 1196.37316495985 1260.16743918249 1510.64480316155 1128.36372957116 1356.24436291693 1267.95435719065 1298.885668234 1175.05412718305 1340.65788199323 1422.59941457177 950.084962111419 1357.49876833688 1247.59902848994 1444.49298503363 726.96779275706 1332.51934089022 1900.89848331095 2557.80870413351 1318.1802697584 889.9530218304 1034.79873699868 1938.3977638717 1131.43075060431 1293.31067908007 1080.07042423258 431.950374662496 1129.57078552533 1364.39514782041 1228.63066371734 1327.49830416094 1094.52047857824 835.798971935965
"CDH1" 1493.08677942701 1078.77604777939 1207.29223753789 1088.33559758155 911.725424039315 533.172550195389 890.771259868685 856.117954223774 1071.72486706026 1084.36701733005 979.784473931532 1206.98799359993 1021.8112794562 994.263987209161 1353.73326997574 1230.7115643176 1312.39565341039 1229.68722055446 1286.4147867429 1448.29629364861 1153.10303790952 828.697855570073 927.877901159247 1867.84189401223 2085.33721781011 1237.02676915076 589.114163966344 984.749324470921 1490.8785540098 1073.36116947243 959.705865779277 923.31214655666 570.245351209091 1071.72486706026 1001.17614884004 1186.02317673475 1154.47302590976 1108.88303968208 996.073849996078
"CDH10" 127.618674818186 1035.22099357173 585.930549819051 516.285292327354 1128.81921947864 1196.37316495985 620.335617306564 89.1999761999129 1238.57230693049 103.219406764451 1966.47612870044 1884.89065313593 860.93746900639 736.339602348496 2151.76872328894 1507.87997100959 1319.27129189378 2659.08000394472 1231.759527696 114.225186460972 993.583880995765 912.423403346475 751.534211709942 1902.27840727368 1985.9856808489 676.501205369526 716.858868786521 648.708195936569 1293.64210846947 143.956300712021 740.815415637951 768.199358074287 744.126356629917 1505.38073276543 1617.82045433341 1460.33584754491 1274.10572633228 1569.69109873524 1551.41154271018
"CDH11" 2083.87821474216 580.675488243919 1423.37420436564 1285.77107895707 622.4965157275 541.065181389201 1242.42251435359 1169.69977220386 885.273594385681 1295.57041524499 1154.1247660921 1147.46938715137 1372.10473485105 1406.14032600683 1028.48641256797 1084.36701733005 1375.04766849907 874.662539252591 1253.83072476304 336.04483820814 833.527797716292 89.1999761999129 748.818734646043 1722.48509100124 1961.82554077603 886.161707342756 646.20300082413 121.834330102876 1341.30959863088 773.527427176725 813.756955307785 777.897102273235 1079.67195657693 636.879501349676 1675.58828118431 718.74079716799 787.044781905394 707.864386380629 559.896488346471
"CDH12" 1930.0541430263 720.441101970999 881.157637106106 904.529810243077 813.756955307785 667.430191612264 127.618674818186 713.0280467341 1085.56537449993 975.398430916043 669.736289942427 704.16705395814 776.355448759495 790.016329012761 1017.86254127194 1207.29223753789 1271.1854275366 859.066554146126 1263.84032464751 171.170022333627 1070.7560815757 840.174683038221 714.968454045099 1676.78365056222 1957.63763524175 667.430191612264 776.355448759495 473.421041503057 840.174683038221 103.219406764451 720.441101970999 736.339602348496 336.04483820814 660.561672021831 1427.61986972144 648.708195936569 678.456633769689 763.821005625215 89.1999761999129
"CDH13" 1343.75084734293 669.736289942427 1078.38668433636 1026.38242751596 766.62843262876 646.20300082413 1202.20502494598 887.845653355504 979.251317820274 1155.55022809607 999.326738836502 990.265471376882 1169.69977220386 1007.4283313978 1048.16235320988 1217.50337402917 1431.98324781542 903.050317089248 1315.51780666319 1011.376021583 1081.77867987356 730.622779396263 867.539989535056 1741.1507531659 1979.81983861854 955.277911886216 1013.91516390813 525.268860839573 1452.29470224718 669.736289942427 835.798971935965 868.42448791286 845.553036010951 847.024043822527 1784.62001863996 1200.37264083633 1050.89992763509 933.1451842873 671.514793081865
"CDH15" 1731.40027307457 1416.63323181564 1104.67157619298 1408.13384543874 2060.49909916711 1276.1943659205 1179.10170309456 1168.63603390252 2050.25894933812 1411.19175194487 1265.05107496238 1283.7206171668 1123.4867618596 1011.376021583 1474.88316635749 1464.06615823618 1584.07732699915 1483.44865417334 1524.72431945584 1001.72130378574 1779.51579065522 761.834337030084 888.695654146164 1839.22221678623 2242.93636832901 1271.85290361961 1081.77867987356 835.798971935965 1112.01667427213 1094.52047857824 819.514660000492 829.770957488438 882.127392020257 1161.84000379475 1920.99435238219 1430.03149520854 1456.54652513737 1522.07537183191 541.065181389201
"CDH16" 1435.89154532414 926.262634431361 847.024043822527 955.97525761973 1232.36838608049 1188.96897088196 923.31214655666 841.398490510552 1300.92497399991 1087.78803250516 1007.4283313978 918.935345719646 1036.67167877799 987.159204739732 1300.66417599283 1474.36506144294 1457.96418116165 1105.08829288304 1569.31814965335 962.420280307401 1364.09213569055 1463.79907442298 900.018951672969 1978.58689602359 2609.83498932914 1151.24609721535 1119.62081741603 1001.17614884004 1189.78051172337 852.452359578452 814.885707040846 842.171295730737 970.829023038557 1172.00934824685 1941.75257766211 1435.23394744004 1311.63340619366 1504.38273193085 886.161707342756
"CDH17" 1101.78032430189 880.279350186815 994.941236891745 1047.01561437209 1243.16539745603 1030.68558008577 937.624839331235 765.372754038426 1286.1092352017 1089.1575422228 865.801697125851 720.441101970999 899.057441823503 785.669890737533 1147.09418424993 1472.07467957646 1335.88866896422 1018.46463351961 1383.69439000061 521.062091176312 1500.91540717972 1415.53473354455 834.673253465784 1862.30696260632 2214.37694245206 760.47610339498 1043.29697005413 662.628256524649 1272.53963183459 636.879501349676 824.374385689675 832.271194392933 971.408820322585 790.016329012761 1313.1886194462 632.532242034796 880.279350186815 938.377091551571 572.728159457464
"CDH18" 2574.48407496305 1691.0088740707 1445.81781898514 1476.80547340704 1739.05090329749 1999.18798589735 1878.23872128591 1921.50390896233 1679.39305399409 1545.60279392745 2264.60652280056 1713.41644065412 1912.58262104277 1343.75084734293 1935.65593038372 1722.95932294005 2002.50552525682 1698.61145954319 2132.9655830171 2167.38839488153 1867.30004397878 1100.1364078413 1198.40834134423 2988.87085045545 2340.42091821097 2244.64010011265 1060.74589355615 1658.2672047068 1771.61512682521 2496.08011607937 1222.73139300229 1260.95417877709 1470.19978487562 2299.90806695928 2620.37385769238 2418.27071744014 2244.64010011265 2177.11208178628 1497.95866216385
"CDH19" 1190.94986165865 821.041255005389 869.195056584822 908.454332977006 1072.58020072265 890.771259868685 1435.23394744004 1187.49324441387 1181.79741262694 1259.71488813842 1407.15989374355 1423.37420436564 1653.32834164305 1734.1304245853 1185.57615266096 1338.2435793938 1234.51446589938 926.262634431361 1259.09525765644 1219.2837452818 1208.38236825543 1286.1092352017 918.297046851666 1842.73423198864 2470.2422961366 971.876955987706 1124.50157710187 796.454414066698 1034.17058143108 950.084962111419 926.262634431361 918.297046851666 482.18770632951 933.1451842873 2084.46574824592 1286.1092352017 1270.20611931014 1161.5384735178 768.199358074287
"CDH2" 1399.42227006716 718.74079716799 1085.94183409449 1217.13341646654 805.39557483224 613.066903894837 1056.10516948443 1049.14090231197 756.037203784885 1172.75084082441 1083.54565575135 938.994231525043 1168.96504265664 1054.87626933548 970.829023038557 1029.61418894841 1058.06156584656 851.561121415248 1109.41818360461 1002.66935712237 643.9304383733 800.469273253191 942.47119633394 1724.99772169451 2023.96605507783 946.099329768683 1035.22099357173 380.739849880955 707.864386380629 962.420280307401 946.935756415843 954.649217403044 564.106395282149 671.514793081865 1993.7250181529 941.168086159052 999.829154855669 826.33458618421 632.532242034796
"CDH20" 2244.64010011265 1641.27329451327 1472.07467957646 1847.96503283462 2132.9655830171 1911.27395068035 1996.13416654272 1866.77235877333 2135.69257184131 2021.47250628404 2346.25470027361 2226.25565097642 2552.21778226944 2965.75832791209 2389.76385917069 2138.50892910492 2705.45799585417 2325.65950529565 3072.54324084988 1561.92073196608 2101.53441647092 1392.85345856871 1398.24153817767 2639.84466446912 3205.71161662256 1681.30316059209 1023.67944115838 1164.73485154385 1558.5381294672 2331.00952309544 1227.17540514469 1201.77864237415 1753.68368224934 1984.03122601445 2671.86644333188 2109.04938268871 2152.33816886186 2321.33152512051 1806.25069146571
"CDH22" 1679.04890887011 1360.25207224304 1526.80106758072 1432.34096406361 1793.36699271354 1842.73423198864 1851.03082400855 1543.18316022756 1952.71437572685 2223.35588858333 1881.06175349763 1346.07219880247 2054.09098491731 2820.88922739513 2086.11574162007 2799.56678621515 2807.78499322382 1637.24048165668 2750.53794392362 996.073849996078 2386.9746458197 2108.33851429867 1104.09751221888 2336.07654148064 7534.83878968271 1554.67615205161 924.613500846188 1246.90709868573 1507.41631703997 2068.93838202752 1105.08829288304 1047.01561437209 1508.22656881922 1426.8996778255 2326.7376928531 1306.53004639409 1691.0088740707 1465.09149157981 868.42448791286
"CDH23" 1577.43795070002 1263.46081216329 1016.90550608103 992.112963544711 1537.39791122697 1551.7621867126 1242.05121891587 1117.67714368289 1586.77626211313 1283.07358237156 1416.30022745011 1330.63691403628 1303.07870340808 1271.46830111061 1545.60279392745 1375.04766849907 1588.52546559702 1487.16186962001 1518.08351232346 1056.10516948443 1584.51862473263 1250.40806383003 1067.6926979887 1852.75141309725 2183.05994812606 966.206221961828 882.781185770157 702.813801341696 949.593808144222 1142.35712197489 974.042916299716 963.618045859278 887.845653355504 1475.20377185902 2191.05920819179 1753.19508572214 1606.08184807936 1786.27171032747 1576.55229450728
"CDH24" 1500.61224026325 1126.2398290726 805.39557483224 882.127392020257 1169.69977220386 1139.30015055759 1067.6926979887 1011.78731519664 1096.91710877288 1068.28093251397 1279.6376292445 1415.90979240239 1086.78674260019 1101.26193820677 1489.72562054214 1524.72431945584 1340.0258290971 1523.5741083655 1321.9774029337 851.561121415248 1199.17490887583 1474.10254055753 933.1451842873 1742.71142132255 1935.11162882244 812.77349432904 549.684067447077 500.2005489685 792.443869143526 1239.44255272346 952.889897086409 915.796724638043 994.263987209161 1053.37409532841 1540.42828166428 1213.38683472648 1102.8443799658 1104.09751221888 765.372754038426
